"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"29368","Dong Dong","M","19","168","57","China","CHN","2008 Summer","2008","Summer","Beijing","Trampolining","Trampolining Men's Individual","Bronze"
"30384","Alyson ""Aly"" Dudek","F","19","168","58","United States","USA","2010 Winter","2010","Winter","Vancouver","Short Track Speed Skating","Short Track Speed Skating Women's 3,000 metres Relay","Bronze"
"4005","Carola Anding (-Jacob)","F","19","168","53","East Germany","GDR","1980 Winter","1980","Winter","Lake Placid","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Gold"
"11469","Yordan Bikov","M","19","168","75","Bulgaria","BUL","1972 Summer","1972","Summer","Munich","Weightlifting","Weightlifting Men's Middleweight","Gold"
"9460","Elizabeth Lyon Beisel","F","19","168","68","United States","USA","2012 Summer","2012","Summer","London","Swimming","Swimming Women's 400 metres Individual Medley","Silver"
"12442","Lillian Barbara Board","F","19","168","60","Great Britain","GBR","1968 Summer","1968","Summer","Mexico City","Athletics","Athletics Women's 400 metres","Silver"
"27225","Ina Delcheva","F","19","168","44","Bulgaria","BUL","1996 Summer","1996","Summer","Atlanta","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group","Silver"
"19170","Shirley Cawley (-Berry)","F","20","168","56","Great Britain","GBR","1952 Summer","1952","Summer","Helsinki","Athletics","Athletics Women's Long Jump","Bronze"
"31331","Neil J. Eckersley","M","20","168","60","Great Britain","GBR","1984 Summer","1984","Summer","Los Angeles","Judo","Judo Men's Extra-Lightweight","Bronze"
"716","Lautaro Germn Acosta","M","20","168","72","Argentina","ARG","2008 Summer","2008","Summer","Beijing","Football","Football Men's Football","Gold"
"2473","Boris Viktorovich Aleksandrov","M","20","168","69","Soviet Union","URS","1976 Winter","1976","Winter","Innsbruck","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
"20150","Chen Aisen","M","20","168","60","China","CHN","2016 Summer","2016","Summer","Rio de Janeiro","Diving","Diving Men's Platform","Gold"
"20150","Chen Aisen","M","20","168","60","China","CHN","2016 Summer","2016","Summer","Rio de Janeiro","Diving","Diving Men's Synchronized Platform","Gold"
"21042","Choi Mi-Sun","F","20","168","53","South Korea","KOR","2016 Summer","2016","Summer","Rio de Janeiro","Archery","Archery Women's Team","Gold"
"28661","Ding Meiyuan","F","20","168","102","China","CHN","2000 Summer","2000","Summer","Sydney","Weightlifting","Weightlifting Women's Super-Heavyweight","Gold"
"28820","Diamond Brittany Dixon","F","20","168","51","United States","USA","2012 Summer","2012","Summer","London","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"11550","Astra Biltauere (-Rubene)","F","20","168","64","Soviet Union","URS","1964 Summer","1964","Summer","Tokyo","Volleyball","Volleyball Women's Volleyball","Silver"
"14402","Daniel Bozhinov Petrov","M","20","168","48","Bulgaria","BUL","1992 Summer","1992","Summer","Barcelona","Boxing","Boxing Men's Light-Flyweight","Silver"
"19057","Kelly Catlin","F","20","168","63","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Cycling","Cycling Women's Team Pursuit","Silver"
"1333","Bruno Valfrid Ahlberg","M","21","168","69.5","Finland","FIN","1932 Summer","1932","Summer","Los Angeles","Boxing","Boxing Men's Welterweight","Bronze"
"15774","Pierre mile Ernest Brunet","M","21","168","NA","France-1","FRA","1924 Winter","1924","Winter","Chamonix","Figure Skating","Figure Skating Mixed Pairs","Bronze"
"7884","Elinor Jane Barker","F","21","168","56","Great Britain","GBR","2016 Summer","2016","Summer","Rio de Janeiro","Cycling","Cycling Women's Team Pursuit","Gold"
"8213","Yuliya Vladimirovna Barsukova (-Samokhin)","F","21","168","45","Russia","RUS","2000 Summer","2000","Summer","Sydney","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Individual","Gold"
"8384","Olga Fyodorovna Barysheva-Korostelyova","F","21","168","67","Soviet Union","URS","1976 Summer","1976","Summer","Montreal","Basketball","Basketball Women's Basketball","Gold"
"10389","Laura Kay Berg","F","21","168","61","United States","USA","1996 Summer","1996","Summer","Atlanta","Softball","Softball Women's Softball","Gold"
"11982","Kimberly A. ""Kim"" Black","F","21","168","60","United States","USA","2000 Summer","2000","Summer","Sydney","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","Gold"
"13996","Ren Bougnol","M","21","168","NA","France","FRA","1932 Summer","1932","Summer","Los Angeles","Fencing","Fencing Men's Foil, Team","Gold"
"11943","Marit Bjrgen","F","21","168","64","Norway","NOR","2002 Winter","2002","Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Silver"
"14374","Raelene Ann Boyle","F","21","168","57","Australia","AUS","1972 Summer","1972","Summer","Munich","Athletics","Athletics Women's 100 metres","Silver"
"14374","Raelene Ann Boyle","F","21","168","57","Australia","AUS","1972 Summer","1972","Summer","Munich","Athletics","Athletics Women's 200 metres","Silver"
"24862","Mona Dahle (-Sivertsen)","F","21","168","63","Norway","NOR","1992 Summer","1992","Summer","Barcelona","Handball","Handball Women's Handball","Silver"
"5363","Alexander Vladimirovich ""Sasha"" Artemev","M","22","168","NA","United States","USA","2008 Summer","2008","Summer","Beijing","Gymnastics","Gymnastics Men's Team All-Around","Bronze"
"5930","Ingrid Auerswald-Lange (Brestrich-)","F","22","168","58","East Germany","GDR","1980 Summer","1980","Summer","Moskva","Athletics","Athletics Women's 100 metres","Bronze"
"17755","Veronica Angella Campbell-Brown","F","22","168","58","Jamaica","JAM","2004 Summer","2004","Summer","Athina","Athletics","Athletics Women's 100 metres","Bronze"
"18262","Laura Gabriela Crlescu-Badea","F","22","168","56","Romania","ROU","1992 Summer","1992","Summer","Barcelona","Fencing","Fencing Women's Foil, Team","Bronze"
"19569","Louis Chaillot","M","22","168","67","France","FRA","1936 Summer","1936","Summer","Berlin","Cycling","Cycling Men's Sprint","Bronze"
"582","Saypulla Atavovich Absaidov","M","22","168","68","Soviet Union","URS","1980 Summer","1980","Summer","Moskva","Wrestling","Wrestling Men's Lightweight, Freestyle","Gold"
"5930","Ingrid Auerswald-Lange (Brestrich-)","F","22","168","58","East Germany","GDR","1980 Summer","1980","Summer","Moskva","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"17755","Veronica Angella Campbell-Brown","F","22","168","58","Jamaica","JAM","2004 Summer","2004","Summer","Athina","Athletics","Athletics Women's 200 metres","Gold"
"17755","Veronica Angella Campbell-Brown","F","22","168","58","Jamaica","JAM","2004 Summer","2004","Summer","Athina","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"23599","Stephanie Renee Cox (Lopez-)","F","22","168","61","United States","USA","2008 Summer","2008","Summer","Beijing","Football","Football Women's Football","Gold"
"7418","Heiko Balz","M","22","168","99","Germany","GER","1992 Summer","1992","Summer","Barcelona","Wrestling","Wrestling Men's Heavyweight, Freestyle","Silver"
"2792","mile Allais","M","23","168","68","France","FRA","1936 Winter","1936","Winter","Garmisch-Partenkirchen","Alpine Skiing","Alpine Skiing Men's Combined","Bronze"
"3692","Anne Nymark Andersen (-Rylandsholm)","F","23","168","56","Norway","NOR","1996 Summer","1996","Summer","Atlanta","Football","Football Women's Football","Bronze"
"20234","Chen Li-Ju","F","23","168","59","Chinese Taipei","TPE","2004 Summer","2004","Summer","Athina","Archery","Archery Women's Team","Bronze"
"25750","Nadia Davy","F","23","168","54","Jamaica","JAM","2004 Summer","2004","Summer","Athina","Athletics","Athletics Women's 4 x 400 metres Relay","Bronze"
"29305","Darya Vladimirovna Domracheva","F","23","168","58","Belarus","BLR","2010 Winter","2010","Winter","Vancouver","Biathlon","Biathlon Women's 15 kilometres","Bronze"
"29493","Marie Dorin-Habert","F","23","168","55","France","FRA","2010 Winter","2010","Winter","Vancouver","Biathlon","Biathlon Women's 7.5 kilometres Sprint","Bronze"
"1181","Meghan Christina Agosta (-Marciano)","F","23","168","67","Canada","CAN","2010 Winter","2010","Winter","Vancouver","Ice Hockey","Ice Hockey Women's Ice Hockey","Gold"
"5060","Luigi Arienti","M","23","168","65","Italy","ITA","1960 Summer","1960","Summer","Roma","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Gold"
"12282","Yury Ivanovich Blinov","M","23","168","70","Soviet Union","URS","1972 Winter","1972","Winter","Sapporo","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
"12970","Maria Yolande Caroline Gertrude ""Marjolein"" Bolhuis-Eijsvogel","F","23","168","63","Netherlands","NED","1984 Summer","1984","Summer","Los Angeles","Hockey","Hockey Women's Hockey","Gold"
"13227","Yvonne Bnisch","F","23","168","61","Germany","GER","2004 Summer","2004","Summer","Athina","Judo","Judo Women's Lightweight","Gold"
"18550","Sara Maree Carrigan","F","23","168","60","Australia","AUS","2004 Summer","2004","Summer","Athina","Cycling","Cycling Women's Road Race, Individual","Gold"
"18563","Lisa Carrington","F","23","168","63","New Zealand","NZL","2012 Summer","2012","Summer","London","Canoeing","Canoeing Women's Kayak Singles, 200 metres","Gold"
"20515","Emilee Cherry","F","23","168","70","Australia","AUS","2016 Summer","2016","Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens Women's Rugby Sevens","Gold"
"29368","Dong Dong","M","23","168","57","China","CHN","2012 Summer","2012","Summer","London","Trampolining","Trampolining Men's Individual","Gold"
"33484","Richmond Cavill ""Dick"" Eve","M","23","168","NA","Australia","AUS","1924 Summer","1924","Summer","Paris","Diving","Diving Men's Plain High","Gold"
"1601","Vehbi Akda","M","23","168","62","Turkey","TUR","1972 Summer","1972","Summer","Munich","Wrestling","Wrestling Men's Featherweight, Freestyle","Silver"
"5144","Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)","F","23","168","55","Great Britain","GBR","2012 Summer","2012","Summer","London","Cycling","Cycling Women's Road Race, Individual","Silver"
"12036","Blagoy Blagoev","M","23","168","82","Bulgaria","BUL","1980 Summer","1980","Summer","Moskva","Weightlifting","Weightlifting Men's Light-Heavyweight","Silver"
"18040","Joaqun Capilla Prez","M","23","168","NA","Mexico","MEX","1952 Summer","1952","Summer","Helsinki","Diving","Diving Men's Platform","Silver"
"19695","Patrick Lewis Chan","M","23","168","67","Canada","CAN","2014 Winter","2014","Winter","Sochi","Figure Skating","Figure Skating Men's Singles","Silver"
"19695","Patrick Lewis Chan","M","23","168","67","Canada","CAN","2014 Winter","2014","Winter","Sochi","Figure Skating","Figure Skating Mixed Team","Silver"
"20985","Choi Chun-Ok","F","23","168","65","South Korea","KOR","1988 Summer","1988","Summer","Seoul","Hockey","Hockey Women's Hockey","Silver"
"24922","Laurent Daignault","M","23","168","64","Canada","CAN","1992 Winter","1992","Winter","Albertville","Short Track Speed Skating","Short Track Speed Skating Men's 5,000 metres Relay","Silver"
"29493","Marie Dorin-Habert","F","23","168","55","France","FRA","2010 Winter","2010","Winter","Vancouver","Biathlon","Biathlon Women's 4 x 6 kilometres Relay","Silver"
"12113","Elisa Blanchi","F","24","168","49","Italy","ITA","2012 Summer","2012","Summer","London","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group","Bronze"
"14990","Grit Breuer (-Springstein)","F","24","168","63","Germany","GER","1996 Summer","1996","Summer","Atlanta","Athletics","Athletics Women's 4 x 400 metres Relay","Bronze"
"15773","Pierre Andr Brunet","M","24","168","NA","France","FRA","1932 Summer","1932","Summer","Los Angeles","Rowing","Rowing Men's Coxed Pairs","Bronze"
"30003","Bolesaw Drewek","M","24","168","58","Poland","POL","1928 Summer","1928","Summer","Amsterdam","Rowing","Rowing Men's Coxed Fours","Bronze"
"4163","Michelle ""Shelley"" Andrews (-Mitchell)","F","24","168","59","Australia","AUS","1996 Summer","1996","Summer","Atlanta","Hockey","Hockey Women's Hockey","Gold"
"14402","Daniel Bozhinov Petrov","M","24","168","48","Bulgaria","BUL","1996 Summer","1996","Summer","Atlanta","Boxing","Boxing Men's Light-Flyweight","Gold"
"17995","Cao Lei","F","24","168","75","China","CHN","2008 Summer","2008","Summer","Beijing","Weightlifting","Weightlifting Women's Heavyweight","Gold"
"22303","LaTasha Lavon Colander-Richardson (-Clark)","F","24","168","52","United States","USA","2000 Summer","2000","Summer","Sydney","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"33241","Chloe Esposito","F","24","168","55","Australia","AUS","2016 Summer","2016","Summer","Rio de Janeiro","Modern Pentathlon","Modern Pentathlon Women's Individual","Gold"
"8780","Daniela Baumer (-Tenger)","F","24","168","65","Switzerland","SUI","1996 Summer","1996","Summer","Atlanta","Canoeing","Canoeing Women's Kayak Fours, 500 metres","Silver"
"9366","Kanatbek Kubatovich ""Kanat"" Begaliyev","M","24","168","66","Kyrgyzstan","KGZ","2008 Summer","2008","Summer","Beijing","Wrestling","Wrestling Men's Welterweight, Greco-Roman","Silver"
"25384","Lisa Darmanin","F","24","168","65","Australia","AUS","2016 Summer","2016","Summer","Rio de Janeiro","Sailing","Sailing Mixed Multihull","Silver"
"30071","Nancy Drolet","F","24","168","63","Canada","CAN","1998 Winter","1998","Winter","Nagano","Ice Hockey","Ice Hockey Women's Ice Hockey","Silver"
"30781","Andrea Duran","F","24","168","60","United States","USA","2008 Summer","2008","Summer","Beijing","Softball","Softball Women's Softball","Silver"
"8431","Muhammad Bashir","M","25","168","73","Pakistan","PAK","1960 Summer","1960","Summer","Roma","Wrestling","Wrestling Men's Welterweight, Freestyle","Bronze"
"8952","Maryna Viktorivna Bazanova","F","25","168","70","Soviet Union","URS","1988 Summer","1988","Summer","Seoul","Handball","Handball Women's Handball","Bronze"
"13699","Jan Justus ""Jan-Just"" Bos","M","25","168","49","Netherlands","NED","1964 Summer","1964","Summer","Tokyo","Rowing","Rowing Men's Coxed Pairs","Bronze"
"15486","Charles ""Charlie"" Brown","M","25","168","57","United States","USA","1964 Summer","1964","Summer","Tokyo","Boxing","Boxing Men's Featherweight","Bronze"
"17351","Lucas Calabrese","M","25","168","60","Argentina","ARG","2012 Summer","2012","Summer","London","Sailing","Sailing Men's Two Person Dinghy","Bronze"
"25807","Christine Day","F","25","168","51","Jamaica","JAM","2012 Summer","2012","Summer","London","Athletics","Athletics Women's 4 x 400 metres Relay","Bronze"
"7303","Flicia Michele Sylviane Ballanger (-Vetu)","F","25","168","70","France","FRA","1996 Summer","1996","Summer","Atlanta","Cycling","Cycling Women's Sprint","Gold"
"8384","Olga Fyodorovna Barysheva-Korostelyova","F","25","168","67","Soviet Union","URS","1980 Summer","1980","Summer","Moskva","Basketball","Basketball Women's Basketball","Gold"
"10389","Laura Kay Berg","F","25","168","61","United States","USA","2000 Summer","2000","Summer","Sydney","Softball","Softball Women's Softball","Gold"
"15774","Pierre mile Ernest Brunet","M","25","168","NA","France","FRA","1928 Winter","1928","Winter","Sankt Moritz","Figure Skating","Figure Skating Mixed Pairs","Gold"
"16016","Sharon Lee Buchanan-Patmore","F","25","168","58","Australia","AUS","1988 Summer","1988","Summer","Seoul","Hockey","Hockey Women's Hockey","Gold"
"23570","Gillian ""Gill"" Cowley","F","25","168","55","Zimbabwe","ZIM","1980 Summer","1980","Summer","Moskva","Hockey","Hockey Women's Hockey","Gold"
"24819","Mustafa Dastanl","M","25","168","62","Turkey","TUR","1956 Summer","1956","Summer","Melbourne","Wrestling","Wrestling Men's Bantamweight, Freestyle","Gold"
"28086","Tania Di Mario","F","25","168","62","Italy","ITA","2004 Summer","2004","Summer","Athina","Water Polo","Water Polo Women's Water Polo","Gold"
"11943","Marit Bjrgen","F","25","168","64","Norway","NOR","2006 Winter","2006","Winter","Torino","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","Silver"
"13996","Ren Bougnol","M","25","168","NA","France","FRA","1936 Summer","1936","Summer","Berlin","Fencing","Fencing Men's Foil, Team","Silver"
"15406","Kristina Brring-Sprehe","F","25","168","54","Germany","GER","2012 Summer","2012","Summer","London","Equestrianism","Equestrianism Mixed Dressage, Team","Silver"
"20975","Choi Ae-Yeong","F","25","168","60","South Korea","KOR","1984 Summer","1984","Summer","Los Angeles","Basketball","Basketball Women's Basketball","Silver"
"24072","Jzsef Csk","M","25","168","66","Hungary","HUN","1992 Summer","1992","Summer","Barcelona","Judo","Judo Men's Half-Lightweight","Silver"
"28311","Genzebe Dibaba Keneni","F","25","168","52","Ethiopia","ETH","2016 Summer","2016","Summer","Rio de Janeiro","Athletics","Athletics Women's 1,500 metres","Silver"
